Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01 00:00:00,210.00,309.00,12.05,49.10,35.93,72.20,3.00,0.01,0.70,2.38,1.97,NA,NA,NA,NA,6.85,NA,0.30,42.25,0.00,0.00,8.00,741.00,NA
2019-01-01 01:00:00,212.75,313.00,8.00,44.80,30.37,66.90,NA,NA,0.45,2.02,1.63,NA,NA,NA,NA,6.05,NA,0.30,40.75,0.00,0.00,8.00,741.00,NA
2019-01-01 02:00:00,210.50,287.25,17.23,35.70,33.00,63.55,NA,0.24,0.13,2.20,1.47,NA,NA,NA,NA,4.57,NA,0.30,40.25,0.00,0.00,8.00,741.00,NA
2019-01-01 03:00:00,196.00,271.50,16.50,40.08,34.75,54.80,NA,0.23,NA,1.95,3.63,NA,NA,NA,NA,4.52,NA,0.30,43.00,0.00,0.00,8.00,741.00,NA
2019-01-01 04:00:00,169.00,246.75,15.73,43.37,35.85,54.33,NA,0.19,0.10,2.23,6.05,NA,NA,NA,NA,4.23,NA,0.30,47.50,0.00,0.00,8.00,741.00,NA
2019-01-01 05:00:00,182.25,274.75,29.88,47.93,49.78,56.68,NA,0.19,0.18,2.30,6.77,NA,NA,NA,NA,4.38,NA,0.30,47.50,0.00,0.00,8.00,741.00,NA
2019-01-01 06:00:00,193.25,287.75,39.23,43.70,55.12,52.53,NA,0.18,0.30,2.20,6.53,NA,NA,NA,NA,3.62,NA,0.30,47.75,0.00,0.00,8.00,741.00,NA
2019-01-01 07:00:00,182.00,246.00,38.70,37.95,51.65,50.30,NA,0.19,0.60,2.65,7.97,NA,NA,NA,NA,2.18,NA,0.30,48.00,0.00,0.00,14.75,741.00,NA
2019-01-01 08:00:00,168.50,227.00,36.63,30.17,45.88,63.10,NA,0.25,1.05,2.55,7.98,NA,NA,NA,NA,3.60,NA,0.43,52.00,0.00,0.00,50.75,741.00,NA
2019-01-01 09:00:00,211.75,300.75,19.30,41.38,37.70,76.85,3.70,0.29,13.88,3.25,6.05,NA,NA,NA,NA,9.38,NA,1.92,66.75,0.00,0.00,102.75,742.00,NA
2019-01-01 10:00:00,326.75,428.75,10.17,35.83,27.27,91.50,15.40,0.25,43.65,3.07,5.18,NA,NA,NA,NA,14.25,NA,2.50,74.00,0.00,0.00,145.50,742.00,NA
2019-01-01 11:00:00,394.50,517.00,4.58,32.15,20.85,87.90,36.17,0.19,82.30,2.93,2.85,NA,NA,NA,NA,17.88,NA,2.23,81.75,0.00,0.00,184.75,742.00,NA
2019-01-01 12:00:00,355.25,475.75,2.00,25.10,15.00,76.98,25.55,0.19,119.50,2.50,1.72,NA,NA,NA,NA,20.75,NA,2.20,91.50,0.00,0.00,209.00,742.00,NA
2019-01-01 13:00:00,316.75,440.00,0.83,22.05,12.38,72.47,25.45,0.18,145.60,2.25,1.60,NA,NA,NA,NA,22.53,NA,2.38,86.50,0.00,0.00,189.75,741.75,NA
2019-01-01 14:00:00,288.00,420.00,0.35,20.90,11.40,65.33,26.65,0.14,161.35,2.12,1.65,NA,NA,NA,NA,22.08,NA,2.32,74.00,0.00,0.00,124.25,741.00,NA
2019-01-01 15:00:00,256.25,383.00,0.15,20.58,11.03,60.15,23.65,0.06,165.70,1.92,1.40,NA,NA,NA,NA,22.53,NA,2.25,70.50,0.00,0.00,110.50,741.00,NA
2019-01-01 16:00:00,247.00,383.25,0.15,17.80,9.50,60.75,13.62,0.02,150.38,1.92,1.20,NA,NA,NA,NA,21.25,NA,0.48,51.25,0.00,0.00,52.75,741.00,NA
2019-01-01 17:00:00,259.25,415.25,1.90,34.88,19.97,61.30,7.52,0.11,70.90,2.08,1.30,NA,NA,NA,NA,17.55,NA,0.30,41.75,0.00,0.00,12.50,741.00,NA
2019-01-01 18:00:00,376.75,661.25,24.23,55.10,49.00,73.35,5.37,0.43,11.28,3.75,2.18,NA,NA,NA,NA,14.05,NA,0.30,42.50,0.00,0.00,8.00,741.00,NA
2019-01-01 19:00:00,504.50,702.50,58.75,62.03,80.77,84.80,8.08,0.81,1.70,6.67,2.75,NA,NA,NA,NA,12.25,NA,0.30,42.50,0.00,0.00,8.00,741.00,NA
2019-01-01 20:00:00,463.50,639.25,93.03,52.20,103.40,69.87,4.62,1.02,0.78,6.07,2.70,NA,NA,NA,NA,10.40,NA,0.65,49.25,0.00,0.00,8.00,741.00,NA
2019-01-01 21:00:00,390.00,524.75,26.90,49.25,48.05,64.95,1.50,1.02,3.83,4.83,1.62,NA,NA,NA,NA,9.45,NA,1.53,49.25,0.00,0.00,8.00,741.00,NA
