Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01 00:00:00,415.00,690.00,252.50,76.27,245.83,39.32,6.58,6.64,5.65,1.25,11.57,4.12,NA,NA,NA,10.12,82.00,0.30,17.75,0.00,0.00,19.00,754.00,NA
2019-01-01 01:00:00,472.00,728.25,254.98,55.80,237.00,37.73,5.48,6.87,6.50,1.45,12.30,4.95,NA,NA,NA,9.97,81.50,0.30,41.00,0.00,0.00,19.00,753.50,NA
2019-01-01 02:00:00,491.75,761.50,252.48,23.78,217.90,28.05,7.00,1.83,6.45,1.32,11.78,4.55,NA,NA,NA,10.95,79.75,0.30,70.75,0.00,0.00,19.00,753.25,NA
2019-01-01 03:00:00,466.50,682.50,215.83,56.23,205.38,37.83,6.10,5.70,4.57,1.20,11.48,4.03,NA,NA,NA,10.60,81.25,0.30,80.50,0.00,0.00,19.00,753.00,NA
2019-01-01 04:00:00,456.00,666.00,123.65,49.25,126.70,35.15,4.25,4.00,3.45,1.00,9.30,2.90,NA,NA,NA,10.20,81.00,0.30,70.00,0.00,0.00,19.00,752.50,NA
2019-01-01 05:00:00,376.00,522.75,140.40,26.35,128.20,31.07,3.70,4.28,3.83,0.95,8.12,2.43,NA,NA,NA,9.15,83.50,0.30,52.75,0.00,0.00,19.00,752.00,NA
2019-01-01 06:00:00,366.00,504.50,125.82,22.47,114.27,28.75,2.05,3.91,4.05,1.00,8.88,2.75,NA,NA,NA,8.70,85.75,0.30,59.00,0.00,0.00,19.00,752.25,NA
2019-01-01 07:00:00,349.25,471.75,67.80,31.60,71.92,33.47,1.90,2.68,3.98,0.98,6.62,1.88,NA,NA,NA,8.38,87.50,0.30,45.50,0.00,0.00,22.25,753.50,NA
2019-01-01 08:00:00,416.50,567.25,83.53,44.18,91.38,25.52,2.65,4.07,4.40,1.05,5.60,1.30,NA,NA,NA,9.85,84.25,0.33,45.00,0.00,0.00,42.50,754.50,NA
2019-01-01 09:00:00,563.00,814.25,34.70,55.53,57.72,28.45,4.35,2.89,4.40,1.18,5.62,1.32,NA,NA,NA,12.50,77.00,0.48,75.25,0.00,0.00,65.00,755.00,NA
2019-01-01 10:00:00,465.50,677.50,8.50,35.40,25.70,35.30,17.90,1.27,6.97,0.70,3.93,0.95,NA,NA,NA,16.03,64.25,0.93,121.50,0.00,0.00,137.25,755.00,NA
2019-01-01 11:00:00,293.50,435.00,10.43,29.90,24.38,102.55,18.43,0.98,14.50,0.43,2.38,0.43,NA,NA,NA,18.17,54.50,1.05,132.50,0.00,0.00,169.75,754.50,NA
2019-01-01 12:00:00,243.75,367.00,7.38,28.45,21.12,48.98,30.78,0.68,20.70,0.33,1.85,0.30,NA,NA,NA,19.80,46.25,1.25,158.50,0.00,0.00,181.25,753.50,NA
2019-01-01 13:00:00,179.00,287.25,3.28,26.45,16.75,37.35,41.32,0.42,25.97,0.25,1.65,0.20,NA,NA,NA,21.07,40.75,1.20,159.75,0.00,0.00,166.50,752.00,NA
2019-01-01 14:00:00,131.00,232.75,2.87,23.03,14.60,32.78,38.75,0.30,28.20,0.20,1.33,0.13,NA,NA,NA,22.00,37.25,1.15,161.25,0.00,0.00,137.75,751.25,NA
2019-01-01 15:00:00,104.75,194.75,2.27,21.33,13.20,30.25,26.82,0.45,33.13,0.20,1.28,0.10,NA,NA,NA,21.45,37.25,0.93,126.00,0.00,0.00,72.75,751.00,NA
2019-01-01 16:00:00,108.25,208.25,2.20,24.83,15.05,29.25,25.60,0.59,34.07,0.30,2.68,0.25,NA,NA,NA,21.00,39.00,0.58,129.75,0.00,0.00,47.25,751.25,NA
2019-01-01 17:00:00,112.00,233.00,2.23,29.90,17.73,29.32,21.28,0.89,20.90,0.35,3.10,0.30,NA,NA,NA,18.92,44.50,0.30,206.75,0.00,0.00,21.50,752.00,NA
2019-01-01 18:00:00,157.00,395.75,12.60,46.00,34.70,30.35,15.82,1.98,5.12,0.55,6.70,0.95,NA,NA,NA,16.38,54.75,0.30,285.00,0.00,0.00,20.00,752.00,NA
2019-01-01 19:00:00,259.50,510.25,37.38,42.00,52.73,30.28,10.28,3.57,4.60,0.63,7.95,1.08,NA,NA,NA,14.20,64.50,0.30,311.25,0.00,0.00,20.00,752.25,NA
2019-01-01 20:00:00,355.25,599.75,24.30,36.10,38.98,32.68,7.90,2.70,3.90,1.08,5.95,1.42,NA,NA,NA,13.88,72.25,0.30,294.00,0.00,0.00,20.00,752.75,NA
2019-01-01 21:00:00,343.75,535.25,20.28,24.58,29.55,31.75,6.33,2.22,4.40,0.90,4.35,1.00,NA,NA,NA,13.62,76.75,0.30,304.75,0.00,0.00,19.75,753.00,NA
2019-01-01 22:00:00,337.25,510.00,9.80,23.20,20.32,30.75,4.90,1.56,5.72,0.50,2.25,0.33,NA,NA,NA,13.03,79.25,0.30,207.25,0.00,0.00,19.00,753.00,NA
2019-01-01 23:00:00,292.75,410.00,5.10,21.12,15.40,30.47,3.57,1.32,5.75,0.48,1.85,0.28,NA,NA,NA,12.60,80.50,0.30,242.25,0.00,0.00,19.00,753.00,NA
2019-01-02 00:00:00,299.25,407.00,2.50,20.30,12.85,29.78,3.65,2.10,3.83,0.43,1.50,0.23,NA,NA,NA,12.55,81.75,0.33,267.50,0.00,0.00,19.00,752.00,NA
2019-01-02 01:00:00,319.25,431.00,6.03,15.40,13.10,15.62,4.58,2.09,2.50,0.58,2.40,0.45,NA,NA,NA,12.73,80.00,0.38,226.25,0.00,0.00,19.00,752.75,NA
