Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,145.00,NA,55.02,89.75,88.56,NA,7.44,1.35,11.30,2.64,1.17,NA,NA,3.23,4.16,NA,94.64,1.46,129.16,0.00,0.00,20.22,765.25,-1.07
2022-01-01 01:00:00,154.26,NA,57.28,84.95,87.85,NA,11.46,0.95,8.92,2.69,1.19,NA,NA,2.96,4.72,NA,95.05,1.31,158.19,0.00,0.00,20.36,765.25,-1.03
2022-01-01 02:00:00,143.35,NA,35.12,80.36,67.73,NA,10.56,1.35,8.08,2.73,0.97,NA,NA,3.51,4.17,NA,95.21,1.31,175.32,0.00,0.00,20.51,765.00,-1.02
2022-01-01 03:00:00,120.98,NA,23.27,73.43,54.62,NA,12.96,1.50,6.76,2.50,1.16,NA,NA,3.40,4.23,NA,95.22,1.23,129.94,0.00,0.00,20.53,764.90,-1.05
2022-01-01 04:00:00,111.60,NA,26.47,71.61,56.23,NA,12.46,1.41,7.99,2.43,1.03,NA,NA,3.38,4.32,NA,95.23,1.16,109.56,0.00,0.00,20.64,764.75,-1.03
2022-01-01 05:00:00,103.70,NA,28.28,73.22,58.51,NA,10.31,1.49,8.32,2.47,1.18,NA,NA,3.28,4.24,NA,95.25,1.59,96.64,0.00,0.00,20.50,764.75,-1.01
2022-01-01 06:00:00,105.36,NA,33.42,79.90,66.12,NA,8.58,1.29,8.18,2.38,1.06,NA,NA,3.33,3.91,NA,95.25,1.42,120.32,0.00,0.00,20.56,765.05,-0.94
2022-01-01 07:00:00,120.40,NA,40.40,77.42,70.41,NA,9.53,1.52,9.18,2.43,1.10,NA,NA,3.41,4.26,NA,95.25,1.60,103.04,0.00,0.00,35.68,765.50,-1.06
2022-01-01 08:00:00,136.11,NA,38.04,98.66,79.63,NA,9.46,2.88,12.24,2.28,1.23,NA,NA,3.01,4.21,NA,92.61,2.09,99.12,0.00,0.00,104.31,765.70,-0.89
2022-01-01 09:00:00,151.16,NA,20.07,112.70,72.60,NA,11.71,2.33,17.45,2.33,1.02,NA,NA,3.20,3.90,NA,75.10,1.85,99.78,0.00,0.00,261.77,765.30,-0.50
2022-01-01 10:00:00,160.48,NA,9.35,103.55,59.24,NA,13.93,1.15,28.87,2.45,1.06,NA,NA,2.96,4.22,NA,63.02,1.90,101.51,0.00,0.00,381.80,764.75,-0.24
2022-01-01 11:00:00,162.72,NA,4.56,89.52,48.06,NA,9.20,1.86,41.05,2.69,1.03,NA,NA,2.90,4.73,NA,53.92,1.32,111.27,0.00,0.00,457.29,763.98,-0.03
2022-01-01 12:00:00,157.95,NA,6.29,76.58,42.69,NA,11.01,NA,47.19,2.41,0.99,NA,NA,3.43,3.71,NA,49.66,1.04,132.56,0.00,0.00,456.94,763.30,0.10
2022-01-01 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 17:00:00,163.42,NA,45.59,162.13,118.87,NA,NA,NA,NA,2.33,1.56,NA,NA,2.74,3.33,NA,75.42,1.09,188.32,0.00,0.00,15.19,762.70,-0.77
2022-01-01 18:00:00,163.65,NA,138.88,158.52,191.62,NA,29.20,0.00,13.58,2.46,1.12,NA,NA,3.15,4.26,NA,82.38,1.31,171.17,0.00,0.00,16.04,763.05,-0.87
2022-01-01 19:00:00,155.71,NA,72.76,124.71,121.03,NA,42.19,0.00,8.68,2.41,1.20,NA,NA,3.45,4.70,NA,89.76,1.32,146.64,0.00,0.00,18.26,763.58,-0.94
2022-01-01 20:00:00,158.88,NA,44.24,108.62,89.80,NA,9.84,0.00,12.98,2.35,1.11,NA,NA,3.09,4.45,NA,92.52,1.39,180.54,0.00,0.00,19.45,764.20,-0.96
2022-01-01 21:00:00,174.36,NA,82.92,108.69,120.78,NA,8.20,0.00,14.74,2.34,1.18,NA,NA,3.19,4.16,NA,94.04,1.15,150.90,0.00,0.00,19.29,764.32,-0.99
2022-01-01 22:00:00,191.76,NA,78.26,105.42,115.34,NA,11.70,0.00,15.14,2.38,1.14,NA,NA,3.43,4.29,NA,95.07,1.21,162.55,0.00,0.00,19.60,764.48,-1.00
2022-01-01 23:00:00,196.37,NA,68.23,104.43,106.80,NA,9.82,0.00,15.38,2.17,1.26,NA,NA,3.05,3.68,NA,95.18,0.79,179.46,0.00,0.00,20.02,764.33,-1.02
2022-01-02 00:00:00,206.32,NA,77.83,96.00,110.07,NA,11.15,1.93,15.24,2.52,1.10,NA,NA,3.09,4.41,NA,95.20,1.16,123.01,0.00,0.00,20.64,764.15,-1.03
2022-01-02 01:00:00,217.34,NA,79.14,87.32,106.58,NA,11.71,1.30,14.71,2.57,1.05,NA,NA,3.17,4.04,NA,95.20,1.43,63.42,0.00,0.00,20.72,763.82,-1.04
2022-01-02 02:00:00,210.85,NA,91.77,73.61,109.51,NA,11.13,1.05,12.18,2.45,1.23,NA,NA,3.53,4.30,NA,95.22,1.32,75.79,0.05,0.20,21.03,763.55,-1.04
2022-01-02 03:00:00,197.12,NA,85.51,64.24,99.61,NA,11.87,1.12,9.95,2.46,1.04,NA,NA,3.30,4.28,NA,95.25,1.30,79.35,0.00,0.00,20.88,763.55,-1.03
2022-01-02 04:00:00,172.45,NA,55.88,68.61,78.19,NA,14.72,0.54,7.90,2.49,0.99,NA,NA,3.22,4.44,NA,95.25,1.40,63.67,0.00,0.00,20.54,763.50,-1.09
2022-01-02 05:00:00,149.73,NA,68.21,59.82,83.46,NA,15.07,0.93,6.86,2.52,1.16,NA,NA,3.45,4.72,NA,95.25,0.97,41.43,0.00,0.00,20.65,763.58,-1.09
2022-01-02 06:00:00,140.30,NA,43.42,64.72,66.19,NA,11.78,1.08,7.00,2.44,1.06,NA,NA,3.63,4.30,NA,95.26,1.10,44.13,0.00,0.00,21.25,763.90,-1.05
2022-01-02 07:00:00,143.30,NA,17.89,70.64,48.86,NA,18.85,1.17,7.98,2.54,0.94,NA,NA,3.39,4.86,NA,95.28,1.25,65.52,0.00,0.00,35.31,764.15,-1.07
2022-01-02 08:00:00,153.71,NA,40.12,90.37,76.96,NA,12.88,1.30,11.24,2.57,1.19,NA,NA,3.12,4.38,NA,95.28,1.84,94.84,0.00,0.00,92.15,764.40,-0.89
2022-01-02 09:00:00,186.64,NA,33.48,108.00,80.86,NA,16.46,1.58,17.68,2.24,1.12,NA,NA,3.29,4.28,NA,90.21,1.96,96.34,0.00,0.00,218.78,764.25,-0.58
2022-01-02 10:00:00,221.06,NA,17.61,122.11,75.55,NA,10.24,0.69,26.60,2.79,1.08,NA,NA,3.64,4.71,NA,73.94,2.01,93.32,0.00,0.00,346.12,763.75,-0.34
2022-01-02 11:00:00,224.43,NA,8.51,109.79,61.83,NA,10.94,0.86,37.98,2.12,1.03,NA,NA,3.39,4.01,NA,57.60,1.69,105.28,0.00,0.00,429.42,762.82,-0.15
2022-01-02 12:00:00,208.20,NA,3.48,76.82,40.44,NA,14.42,1.08,52.13,2.45,1.23,NA,NA,3.16,4.10,NA,44.04,1.60,110.10,0.00,0.00,502.83,761.80,0.04
2022-01-02 13:00:00,172.31,NA,3.28,52.41,27.46,NA,33.35,1.11,52.74,2.38,1.14,NA,NA,3.35,4.29,NA,37.52,1.52,111.67,0.00,0.00,473.26,761.12,0.04
2022-01-02 14:00:00,131.36,NA,3.64,45.01,23.70,NA,17.47,0.76,52.24,2.31,1.10,NA,NA,3.06,4.04,NA,35.72,1.22,122.17,0.00,0.00,303.88,760.40,0.04
2022-01-02 15:00:00,101.67,NA,5.07,44.74,24.78,NA,34.02,0.53,49.71,2.75,1.03,NA,NA,3.57,4.22,NA,38.33,0.77,161.00,0.00,0.00,161.29,759.92,-0.00
2022-01-02 16:00:00,84.32,NA,4.84,52.95,28.94,NA,14.57,0.97,44.24,2.43,1.08,NA,NA,3.44,4.76,NA,41.32,0.88,142.97,0.00,0.00,59.95,760.20,-0.30
2022-01-02 17:00:00,80.64,NA,13.68,112.09,67.12,NA,8.28,1.06,12.06,2.57,1.06,NA,NA,3.21,4.29,NA,62.39,1.43,151.52,0.00,0.00,19.55,760.90,-0.64
2022-01-02 18:00:00,85.37,NA,28.86,135.71,91.66,NA,3.12,1.14,6.40,2.38,1.04,NA,NA,3.18,4.41,NA,74.30,1.25,157.34,0.00,0.00,16.55,762.58,-0.84
2022-01-02 19:00:00,101.22,NA,20.04,140.91,87.33,NA,NA,2.60,9.44,2.50,1.20,NA,NA,3.42,4.40,NA,76.03,1.23,155.22,0.00,0.00,18.07,763.03,-0.88
2022-01-02 20:00:00,119.38,NA,17.89,105.89,67.29,NA,3.66,2.27,9.72,2.48,1.02,NA,NA,3.32,4.52,NA,86.67,1.38,137.61,0.00,0.00,18.40,763.40,-0.95
2022-01-02 21:00:00,133.80,NA,42.63,103.95,86.07,NA,NA,2.43,9.86,2.48,1.05,NA,NA,3.72,4.41,NA,91.66,1.40,146.13,0.00,0.00,19.50,763.75,-0.99
2022-01-02 22:00:00,141.08,NA,19.99,97.68,64.68,NA,9.58,0.66,11.47,2.60,1.21,NA,NA,3.38,4.41,NA,94.26,1.36,121.54,0.00,0.00,20.08,763.68,-1.01
2022-01-02 23:00:00,150.00,NA,12.09,86.54,52.54,NA,8.53,0.30,11.44,2.37,1.12,NA,NA,3.26,4.77,NA,95.17,1.12,143.96,0.00,0.00,20.14,763.27,-1.02
2022-01-03 00:00:00,158.35,NA,25.17,82.65,60.96,NA,10.06,0.99,10.86,2.32,1.28,NA,NA,3.21,4.45,NA,95.18,1.25,147.32,0.00,0.00,20.27,763.02,-1.04
2022-01-03 01:00:00,163.10,NA,23.25,77.84,56.91,NA,9.19,0.41,9.58,2.64,1.00,NA,NA,3.51,4.34,NA,95.20,1.31,125.39,0.00,0.00,20.54,762.85,-1.04
2022-01-03 02:00:00,156.16,NA,40.54,73.41,68.42,NA,11.76,1.00,8.32,2.29,1.27,NA,NA,3.16,4.34,NA,95.20,1.00,131.71,0.00,0.00,20.30,762.60,-1.06
2022-01-03 03:00:00,140.68,NA,26.98,68.28,54.90,NA,10.73,1.19,8.56,2.48,1.12,NA,NA,3.30,4.45,NA,95.22,1.39,95.34,0.00,0.00,20.79,762.45,-1.06
2022-01-03 04:00:00,129.28,NA,19.16,65.73,47.31,NA,9.25,1.19,8.67,2.24,1.08,NA,NA,3.27,4.27,NA,95.24,1.49,106.12,0.00,0.00,21.32,762.22,-1.06
2022-01-03 05:00:00,128.14,NA,13.88,61.00,40.60,NA,8.38,1.12,8.77,2.50,1.08,NA,NA,3.11,4.57,NA,95.25,1.60,76.50,0.00,0.00,20.82,762.30,-1.05
2022-01-03 06:00:00,128.64,NA,34.62,64.38,58.97,NA,11.61,0.52,9.12,2.37,0.97,NA,NA,3.30,4.56,NA,95.25,1.21,111.96,0.00,0.00,20.29,762.62,-1.04
2022-01-03 07:00:00,133.53,NA,57.22,63.23,76.45,NA,11.94,0.53,8.04,2.30,1.03,NA,NA,3.25,4.36,NA,95.27,1.14,115.20,0.00,0.00,34.87,762.90,-1.06
2022-01-03 08:00:00,149.04,NA,61.34,84.26,90.74,NA,10.78,1.64,11.46,2.42,1.05,NA,NA,3.09,4.50,NA,94.13,1.81,98.40,0.00,0.00,101.05,762.90,-0.84
2022-01-03 09:00:00,175.86,NA,27.51,105.44,74.76,NA,11.87,1.30,18.29,2.26,1.06,NA,NA,3.59,4.18,NA,79.14,2.18,98.17,0.00,0.00,281.65,762.40,-0.45
2022-01-03 10:00:00,191.02,NA,10.64,102.81,59.88,NA,8.87,1.08,27.41,2.54,1.01,NA,NA,3.36,4.64,NA,60.13,1.67,102.68,0.00,0.00,396.94,761.85,-0.14
2022-01-03 11:00:00,184.93,NA,6.42,101.18,55.61,NA,8.94,3.01,46.59,2.22,1.20,NA,NA,3.28,4.36,NA,49.00,1.57,107.36,0.00,0.00,477.28,760.92,0.02
2022-01-03 12:00:00,170.99,NA,4.50,67.85,36.59,NA,19.09,1.70,54.78,2.45,1.12,NA,NA,3.48,4.64,NA,42.53,1.59,107.81,0.00,0.00,519.14,760.15,0.05
2022-01-03 13:00:00,154.17,NA,5.38,52.00,29.08,NA,41.47,2.00,51.88,2.67,1.15,NA,NA,3.80,4.12,NA,35.68,1.32,118.11,0.00,0.00,490.40,759.47,0.13
2022-01-03 14:00:00,123.30,NA,3.40,52.59,27.33,NA,13.88,0.59,53.50,2.34,0.91,NA,NA,3.14,4.21,NA,34.53,1.64,108.28,0.00,0.00,322.86,759.00,0.06
2022-01-03 15:00:00,97.81,NA,4.22,46.27,24.88,NA,27.98,0.23,48.99,2.38,1.02,NA,NA,3.15,4.39,NA,34.68,1.03,115.29,0.00,0.00,166.44,759.02,-0.07
2022-01-03 16:00:00,82.18,NA,4.15,50.12,26.82,NA,14.95,0.51,42.06,2.66,1.32,NA,NA,3.05,4.80,NA,38.99,1.20,114.49,0.00,0.00,56.16,759.12,-0.26
2022-01-03 17:00:00,83.78,NA,49.36,149.65,115.35,NA,13.80,1.24,8.44,2.46,1.12,NA,NA,3.31,4.50,NA,61.32,1.52,165.40,0.00,0.00,17.93,759.80,-0.70
2022-01-03 18:00:00,99.06,NA,64.46,150.74,128.01,NA,4.12,3.21,7.84,2.54,1.23,NA,NA,3.12,4.01,NA,77.47,1.44,155.39,0.00,0.00,17.04,760.68,-0.89
2022-01-03 19:00:00,139.61,NA,117.85,157.62,174.32,NA,NA,6.36,20.68,2.42,1.15,NA,NA,3.48,4.25,NA,81.14,1.36,174.35,0.00,0.00,20.16,761.00,-0.93
2022-01-03 20:00:00,207.43,NA,49.20,133.74,106.91,NA,4.00,2.99,22.44,2.35,1.09,NA,NA,3.29,4.07,NA,84.76,1.42,152.75,0.00,0.00,20.11,761.02,-0.92
2022-01-03 21:00:00,254.04,NA,62.18,131.50,116.12,NA,NA,2.66,18.91,2.50,1.16,NA,NA,3.47,4.06,NA,87.53,1.32,137.41,0.00,0.00,20.01,761.35,-0.93
2022-01-03 22:00:00,265.88,NA,57.93,129.48,111.66,NA,6.29,3.01,22.43,2.50,1.09,NA,NA,3.11,4.46,NA,89.81,1.39,153.88,0.00,0.00,19.79,761.70,-0.94
2022-01-03 23:00:00,271.32,NA,60.60,117.23,107.40,NA,0.92,2.06,21.67,2.18,1.02,NA,NA,3.77,4.09,NA,91.22,1.29,136.96,0.00,0.00,18.77,761.87,-0.95
2022-01-04 00:00:00,266.14,NA,44.89,102.74,87.25,NA,6.13,1.91,15.18,2.52,0.90,NA,NA,3.37,4.35,NA,92.68,1.45,143.33,0.00,0.00,18.96,761.50,-0.96
2022-01-04 01:00:00,246.87,NA,40.57,85.78,74.91,NA,2.19,1.31,12.10,2.53,1.11,NA,NA,3.62,4.51,NA,94.79,1.16,147.85,0.00,0.00,19.55,761.45,-0.99
2022-01-04 02:00:00,222.60,NA,36.62,81.11,69.32,NA,10.73,1.31,12.01,2.50,1.08,NA,NA,3.53,4.72,NA,95.16,1.24,157.27,0.00,0.00,21.55,761.47,-1.00
2022-01-04 03:00:00,194.22,NA,28.94,73.54,59.22,NA,10.38,1.04,11.67,2.30,0.94,NA,NA,3.50,4.19,NA,95.17,1.09,155.68,0.00,0.00,20.78,761.15,-0.96
2022-01-04 04:00:00,180.05,NA,30.60,72.26,59.87,NA,11.54,2.75,9.86,2.34,1.08,NA,NA,3.32,3.86,NA,95.14,1.06,138.82,0.00,0.00,20.62,760.75,-0.97
