Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,NA,NA,6.45,38.52,25.72,36.80,7.65,3.24,16.50,1.02,3.68,NA,NA,NA,NA,6.38,69.00,0.30,6.00,NA,0.00,7.00,741.00,NA
2020-01-01 01:00:00,NA,NA,7.12,35.33,24.58,36.30,6.60,2.91,17.09,0.80,2.65,NA,NA,NA,NA,5.45,72.00,0.30,6.00,NA,0.00,7.00,741.00,NA
2020-01-01 02:00:00,NA,NA,6.85,28.08,20.52,35.72,6.60,2.62,18.04,0.70,2.17,NA,NA,NA,NA,4.93,73.25,0.30,6.00,NA,0.00,7.00,741.00,NA
2020-01-01 03:00:00,NA,NA,6.93,30.58,21.92,33.20,6.58,2.45,17.62,0.65,1.75,NA,NA,NA,NA,4.72,73.75,0.30,6.00,NA,0.00,7.00,741.00,NA
2020-01-01 04:00:00,NA,NA,6.85,29.10,21.08,29.28,4.58,2.20,16.35,0.57,1.40,NA,NA,NA,NA,4.50,75.00,0.30,6.00,NA,0.00,7.00,741.00,NA
2020-01-01 05:00:00,NA,NA,6.55,28.15,20.28,28.85,6.02,2.03,16.97,0.52,1.35,NA,NA,NA,NA,4.53,76.00,0.30,6.00,NA,0.00,7.00,741.00,NA
2020-01-01 06:00:00,NA,NA,6.75,25.92,19.27,28.35,5.28,1.88,16.87,0.50,1.30,NA,NA,NA,NA,4.43,77.00,0.30,7.00,NA,0.00,7.00,741.00,NA
2020-01-01 07:00:00,NA,NA,NA,34.90,6.20,36.60,199.50,NA,17.16,0.50,1.20,NA,NA,NA,NA,4.62,76.75,0.30,130.50,NA,0.00,12.00,741.50,NA
2020-01-01 08:00:00,NA,NA,6.45,28.65,20.50,35.53,7.88,2.25,16.97,0.50,1.12,NA,NA,NA,NA,6.75,72.25,0.30,167.75,NA,0.00,53.00,742.00,NA
2020-01-01 09:00:00,NA,NA,6.32,27.92,20.00,30.70,13.50,2.03,15.74,0.45,1.17,NA,NA,NA,NA,11.08,65.25,0.30,112.25,NA,0.00,111.50,742.00,NA
2020-01-01 10:00:00,NA,NA,9.30,27.55,22.20,30.52,20.42,1.74,12.60,0.40,1.23,NA,NA,NA,NA,15.98,56.00,0.30,164.50,NA,0.00,147.25,742.00,NA
2020-01-01 11:00:00,NA,NA,5.75,20.20,15.45,25.20,40.92,1.45,5.67,0.30,0.88,NA,NA,NA,NA,19.52,47.00,0.30,130.50,NA,0.00,121.75,742.00,NA
2020-01-01 12:00:00,NA,NA,6.65,8.45,9.90,24.82,12.55,1.10,NA,0.18,0.32,NA,NA,NA,NA,21.65,43.75,0.30,64.50,NA,0.00,111.25,742.00,NA
2020-01-01 13:00:00,NA,NA,6.62,3.92,7.45,23.32,15.18,0.98,17.62,0.12,0.28,NA,NA,NA,NA,22.72,41.50,0.32,58.25,NA,0.00,100.75,742.00,NA
2020-01-01 14:00:00,NA,NA,6.32,4.32,7.43,22.42,13.08,0.98,NA,0.10,0.22,NA,NA,NA,NA,22.78,41.00,0.32,41.00,NA,0.00,100.75,742.00,NA
2020-01-01 15:00:00,NA,NA,6.60,4.70,7.85,21.08,12.82,0.93,NA,0.12,0.30,NA,NA,NA,NA,22.80,40.75,0.30,42.50,NA,0.00,71.00,742.00,NA
2020-01-01 16:00:00,NA,NA,6.58,8.45,9.82,21.40,12.98,1.17,NA,0.10,0.22,NA,NA,NA,NA,21.52,42.50,0.30,37.00,NA,0.00,25.75,741.00,NA
2020-01-01 17:00:00,NA,NA,9.88,34.90,26.58,27.28,13.28,2.04,6.55,0.20,0.52,NA,NA,NA,NA,19.05,47.50,0.30,37.00,NA,0.00,7.25,741.50,NA
2020-01-01 18:00:00,NA,NA,7.65,66.70,41.68,33.92,14.95,4.76,11.21,0.50,3.12,NA,NA,NA,NA,16.62,54.00,0.30,37.00,NA,0.00,7.00,742.00,NA
