Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,183.34,280.48,120.12,42.44,118.50,191.04,10.45,1.18,0.85,27.34,57.39,10.81,NA,NA,19.48,6.94,NA,0.20,72.56,0.00,0.00,NA,NA,NA
2021-01-01 01:00:00,238.50,289.77,131.73,40.05,126.56,195.24,12.35,1.37,0.44,NA,79.24,11.55,NA,NA,21.43,5.97,NA,0.30,90.16,0.00,0.00,NA,NA,NA
2021-01-01 02:00:00,198.52,262.10,116.60,38.45,113.75,176.96,11.23,0.80,NA,25.10,51.45,7.26,NA,NA,13.79,5.15,NA,0.38,55.44,0.00,0.00,NA,NA,NA
2021-01-01 03:00:00,139.09,189.32,90.57,36.96,91.94,158.78,10.74,0.27,0.06,18.49,34.14,4.38,NA,NA,8.84,4.40,NA,0.32,61.51,0.00,0.00,NA,NA,NA
2021-01-01 04:00:00,90.83,150.75,59.54,34.13,65.58,127.02,10.18,0.90,NA,16.62,28.79,4.04,NA,NA,8.36,4.32,NA,0.30,63.81,0.00,0.00,NA,NA,NA
2021-01-01 05:00:00,75.97,101.50,37.34,32.40,47.80,108.60,9.48,0.63,NA,13.56,20.49,2.42,NA,NA,4.92,4.15,NA,0.46,58.11,0.00,0.00,NA,NA,NA
2021-01-01 06:00:00,64.36,82.88,20.62,32.00,33.25,100.77,7.50,0.46,0.19,11.39,15.96,1.66,NA,NA,3.41,4.22,NA,0.42,67.47,0.00,0.00,NA,NA,NA
2021-01-01 07:00:00,69.51,79.70,8.88,29.08,22.32,88.10,6.37,0.32,0.36,9.62,11.76,1.06,NA,NA,2.18,4.77,NA,0.36,101.40,0.05,0.20,3.42,NA,NA
2021-01-01 08:00:00,58.88,70.62,4.61,26.01,17.28,90.53,5.68,1.00,0.70,10.42,10.33,1.02,NA,NA,1.86,5.40,NA,0.36,137.74,0.00,0.00,21.32,NA,NA
2021-01-01 09:00:00,69.50,73.60,4.24,23.45,15.84,89.16,8.25,1.04,1.02,9.81,10.56,1.09,NA,NA,1.92,5.86,NA,0.30,105.13,0.00,0.00,45.02,NA,NA
2021-01-01 10:00:00,65.26,73.75,4.32,22.22,15.00,85.12,8.43,1.12,1.25,9.90,11.40,1.04,NA,NA,2.22,6.20,NA,0.39,78.96,0.00,0.00,84.17,NA,NA
2021-01-01 11:00:00,67.59,82.60,4.52,21.49,14.74,85.76,9.60,1.16,2.18,10.69,12.15,1.16,NA,NA,2.46,6.80,NA,0.43,55.18,0.00,0.00,115.57,NA,NA
2021-01-01 12:00:00,74.39,89.10,3.91,21.44,14.01,73.55,9.70,1.01,2.38,9.70,12.52,1.13,NA,NA,2.49,7.63,NA,0.40,68.58,0.00,0.00,118.53,NA,NA
2021-01-01 13:00:00,86.98,106.85,4.36,20.74,14.34,77.30,10.22,1.05,3.00,10.54,12.02,1.02,NA,NA,2.36,8.08,NA,0.22,65.68,0.00,0.00,102.84,NA,NA
2021-01-01 14:00:00,NA,NA,NA,21.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.49,NA,0.40,NA,NA,0.00,NA,NA,NA
2021-01-01 15:00:00,108.82,121.20,4.10,21.16,14.47,82.34,7.92,1.16,4.07,11.91,12.72,1.16,NA,NA,2.59,8.93,NA,0.40,287.41,0.00,0.00,126.38,NA,NA
2021-01-01 16:00:00,NA,NA,NA,21.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.00,NA,NA,NA
2021-01-01 17:00:00,NA,NA,NA,28.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,0.00,NA,NA,NA
2021-01-01 18:00:00,NA,NA,NA,32.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64,NA,0.41,NA,NA,0.00,NA,NA,NA
2021-01-01 19:00:00,NA,NA,NA,31.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86,NA,0.50,NA,NA,0.00,NA,NA,NA
2021-01-01 20:00:00,NA,NA,NA,28.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.57,NA,0.33,NA,NA,0.00,NA,NA,NA
2021-01-01 21:00:00,NA,NA,NA,27.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35,NA,0.36,NA,NA,0.00,NA,NA,NA
2021-01-01 22:00:00,83.89,112.10,5.75,28.71,19.65,86.16,6.44,0.88,NA,13.00,12.93,0.92,NA,NA,2.27,6.28,NA,0.37,NA,0.00,0.00,NA,NA,NA
