Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,405.82,683.38,NA,NA,0.00,NA,5.06,3.75,0.51,NA,NA,NA,NA,NA,18.62,8.57,99.13,0.40,NA,0.00,0.00,2.63,NA,NA
2022-01-01 01:00:00,353.34,610.83,NA,NA,0.00,NA,5.90,3.79,0.54,NA,NA,NA,NA,NA,18.46,8.33,99.13,0.42,NA,0.00,0.00,6.00,NA,NA
2022-01-01 02:00:00,366.40,570.40,NA,NA,0.00,NA,4.88,3.74,0.44,NA,NA,NA,NA,NA,17.94,8.62,99.13,0.41,NA,0.00,0.00,3.42,NA,NA
2022-01-01 03:00:00,377.93,528.83,NA,NA,0.00,NA,5.11,3.60,0.38,NA,NA,NA,NA,NA,17.75,8.50,99.13,0.42,NA,0.00,0.00,4.30,NA,NA
2022-01-01 04:00:00,317.79,452.45,NA,NA,0.00,NA,4.20,3.17,0.26,NA,NA,NA,NA,NA,17.69,8.46,99.13,0.46,NA,0.00,0.00,4.80,NA,NA
2022-01-01 05:00:00,255.58,378.39,NA,NA,0.00,NA,4.48,2.68,0.01,NA,NA,NA,NA,NA,17.89,7.80,99.13,0.41,NA,0.00,0.00,3.97,NA,NA
2022-01-01 06:00:00,219.40,322.56,NA,NA,0.00,NA,3.99,2.25,0.04,NA,NA,NA,NA,NA,17.20,7.64,99.13,0.43,NA,0.00,0.00,4.62,NA,NA
2022-01-01 07:00:00,197.26,281.67,NA,NA,0.00,NA,4.26,1.94,0.32,NA,NA,NA,NA,NA,15.69,7.80,99.13,0.42,NA,0.00,0.00,14.62,NA,NA
2022-01-01 08:00:00,201.55,276.03,NA,NA,0.00,NA,4.34,1.74,0.22,NA,NA,NA,NA,NA,14.37,9.96,93.14,0.47,NA,0.00,0.00,80.10,NA,NA
2022-01-01 09:00:00,206.04,288.72,NA,NA,0.00,NA,4.84,1.52,1.68,NA,NA,NA,NA,NA,12.99,11.80,83.43,0.74,NA,0.00,0.00,150.23,NA,NA
2022-01-01 10:00:00,199.59,306.03,NA,NA,0.00,NA,3.49,1.33,16.35,NA,NA,NA,NA,NA,11.46,13.15,78.46,0.84,NA,0.00,0.00,104.65,NA,NA
2022-01-01 11:00:00,196.94,289.32,NA,NA,0.00,NA,3.71,1.14,38.86,NA,NA,NA,NA,NA,10.02,14.71,72.22,0.76,NA,0.00,0.00,96.08,NA,NA
2022-01-01 12:00:00,196.50,280.05,NA,NA,0.00,NA,4.23,1.03,63.74,NA,NA,NA,NA,NA,8.07,16.18,63.99,0.81,NA,0.00,0.00,94.30,NA,NA
2022-01-01 13:00:00,194.70,283.54,NA,NA,0.00,NA,4.55,0.92,71.15,NA,NA,NA,NA,NA,6.54,16.60,58.34,1.02,NA,0.00,0.00,76.47,NA,NA
2022-01-01 14:00:00,180.83,253.08,NA,NA,0.00,NA,3.61,0.83,76.02,NA,NA,NA,NA,NA,5.51,17.23,55.20,0.78,NA,0.00,0.00,62.90,NA,NA
2022-01-01 15:00:00,164.96,234.56,NA,NA,0.00,NA,4.04,0.78,77.59,NA,NA,NA,NA,NA,4.92,17.50,52.50,0.81,NA,0.00,0.00,49.68,NA,NA
2022-01-01 16:00:00,160.84,227.86,NA,NA,0.00,NA,3.80,0.74,69.49,NA,NA,NA,NA,NA,4.35,17.14,55.44,0.67,NA,0.00,0.00,28.93,NA,NA
2022-01-01 17:00:00,164.07,233.67,NA,NA,0.00,NA,4.12,0.78,28.00,NA,NA,NA,NA,NA,3.90,15.43,67.72,0.46,NA,0.00,0.00,5.85,NA,NA
2022-01-01 18:00:00,253.20,410.76,NA,NA,0.00,NA,3.62,1.05,4.03,NA,NA,NA,NA,NA,4.02,13.92,78.03,0.41,NA,0.00,0.00,2.42,NA,NA
2022-01-01 19:00:00,466.42,593.15,NA,NA,0.00,NA,5.50,1.64,1.39,NA,NA,NA,NA,NA,5.01,12.21,95.13,0.39,NA,0.00,0.00,1.95,NA,NA
2022-01-01 20:00:00,460.43,719.61,NA,NA,0.00,NA,4.77,2.39,0.69,NA,NA,NA,NA,NA,9.09,11.53,99.00,0.40,NA,0.00,0.00,2.25,NA,NA
2022-01-01 21:00:00,381.78,645.54,NA,NA,0.00,NA,6.03,3.14,1.02,NA,NA,NA,NA,NA,15.17,11.11,99.13,0.42,NA,0.00,0.00,2.22,NA,NA
2022-01-01 22:00:00,479.04,749.65,NA,NA,0.00,NA,4.93,4.08,1.27,NA,NA,NA,NA,NA,20.22,10.50,99.13,0.41,NA,0.00,0.00,1.60,NA,NA
2022-01-01 23:00:00,575.37,848.97,NA,NA,0.00,NA,5.73,4.81,1.12,NA,NA,NA,NA,NA,23.91,10.44,99.13,0.42,NA,0.00,0.00,2.97,NA,NA
2022-01-02 00:00:00,604.72,815.21,NA,NA,0.00,NA,5.52,5.27,0.70,NA,NA,NA,NA,NA,26.47,9.49,99.13,0.40,NA,0.00,0.00,3.35,NA,NA
2022-01-02 01:00:00,619.83,678.83,NA,NA,0.00,NA,6.38,5.51,0.27,NA,NA,NA,NA,NA,27.27,9.22,99.13,0.40,NA,0.00,0.00,3.60,NA,NA
2022-01-02 02:00:00,606.22,695.15,NA,NA,0.00,NA,5.29,5.48,0.66,NA,NA,NA,NA,NA,27.53,8.89,99.13,0.40,NA,0.00,0.00,3.47,NA,NA
2022-01-02 03:00:00,534.37,637.67,NA,NA,0.00,NA,5.70,5.15,0.26,NA,NA,NA,NA,NA,27.78,9.31,99.13,0.48,NA,0.00,0.00,4.55,NA,NA
2022-01-02 04:00:00,386.47,473.11,NA,NA,0.00,NA,5.46,4.21,0.08,NA,NA,NA,NA,NA,26.83,9.46,99.13,0.48,NA,0.00,0.00,3.50,NA,NA
2022-01-02 05:00:00,249.07,301.87,NA,NA,0.00,NA,5.18,3.18,0.54,NA,NA,NA,NA,NA,24.18,9.28,99.13,0.46,NA,0.00,0.00,3.35,NA,NA
2022-01-02 06:00:00,202.70,228.26,NA,NA,0.00,NA,4.29,2.38,0.09,NA,NA,NA,NA,NA,20.10,8.86,99.13,0.43,NA,0.00,0.00,2.65,NA,NA
