Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,318.50,354.00,1.72,NA,NA,2.22,1.55,NA,18.75,1.18,2.70,0.00,NA,1.30,NA,9.60,93.50,0.30,157.00,0.00,0.00,17.00,743.00,NA
2021-01-01 01:00:00,331.75,358.75,1.80,NA,NA,2.25,1.15,NA,16.82,1.40,2.90,0.00,NA,1.40,0.08,8.98,95.00,0.32,155.75,0.00,0.00,17.00,743.00,NA
2021-01-01 02:00:00,321.75,343.00,1.85,NA,NA,2.12,1.00,NA,16.42,1.58,3.25,0.02,NA,1.60,0.10,8.57,94.50,0.32,227.25,0.00,0.00,17.00,743.00,NA
2021-01-01 03:00:00,282.75,295.00,2.22,NA,NA,2.33,0.70,NA,14.85,1.38,3.08,0.02,NA,1.42,0.05,6.35,96.00,0.35,212.00,0.00,0.00,17.00,743.00,NA
2021-01-01 04:00:00,162.00,171.75,1.72,NA,NA,2.08,0.52,NA,11.22,1.08,2.45,0.00,NA,0.98,NA,6.20,96.00,0.32,197.25,0.00,0.00,17.00,743.00,NA
2021-01-01 05:00:00,148.00,159.25,2.08,NA,NA,2.42,0.68,NA,14.08,1.00,2.25,0.00,NA,0.38,0.35,6.80,96.00,0.32,199.50,0.00,0.00,17.00,743.00,NA
2021-01-01 06:00:00,158.50,181.00,2.10,NA,NA,2.33,0.78,NA,15.38,0.95,2.10,0.00,NA,0.25,0.40,6.85,96.00,0.40,178.50,0.00,0.00,17.00,743.00,NA
2021-01-01 07:00:00,150.25,184.75,13.30,NA,24.10,6.35,NA,NA,15.68,0.95,2.05,0.00,NA,0.35,0.30,7.18,96.00,0.38,182.50,0.00,0.00,19.75,743.00,NA
2021-01-01 08:00:00,139.50,172.25,1.92,NA,NA,2.32,0.90,NA,20.08,1.02,2.08,0.00,NA,0.57,0.05,7.00,96.00,0.45,180.50,0.00,0.00,34.50,743.00,NA
2021-01-01 09:00:00,144.75,186.00,1.90,NA,NA,2.20,0.62,NA,15.98,1.15,2.25,0.00,NA,0.70,0.02,7.45,96.00,0.38,251.00,0.00,0.00,53.25,743.00,NA
2021-01-01 10:00:00,156.50,194.00,1.72,NA,NA,2.25,0.48,NA,15.68,1.23,2.45,0.00,NA,0.72,NA,7.82,96.00,0.43,226.50,0.00,0.00,70.75,743.00,NA
2021-01-01 11:00:00,171.00,191.00,1.78,NA,NA,2.20,0.55,NA,16.25,1.17,2.50,0.00,NA,0.70,NA,8.78,96.00,0.45,207.50,0.00,0.00,82.25,743.00,NA
2021-01-01 12:00:00,216.50,230.50,2.02,NA,NA,16.65,0.95,NA,15.95,1.10,2.12,0.00,NA,0.65,NA,10.38,95.75,0.43,229.75,0.00,0.00,176.25,743.00,NA
2021-01-01 13:00:00,236.00,267.75,1.95,NA,NA,2.42,1.78,NA,22.38,1.08,2.02,0.00,NA,0.60,NA,13.42,81.50,0.43,236.50,0.00,0.00,163.75,743.00,NA
2021-01-01 14:00:00,237.50,274.25,1.82,NA,NA,2.50,0.88,NA,31.17,1.05,1.95,0.00,NA,0.48,NA,15.70,67.50,0.40,261.25,0.00,0.00,147.75,743.00,NA
2021-01-01 15:00:00,235.00,289.50,1.88,NA,NA,2.42,0.55,NA,38.38,0.88,1.80,0.00,NA,0.40,NA,16.65,61.25,0.40,265.25,0.00,0.00,113.50,743.00,NA
2021-01-01 16:00:00,222.75,283.25,1.80,NA,NA,2.28,0.30,NA,35.75,0.92,1.90,0.00,NA,0.45,NA,16.15,66.50,0.38,289.75,0.00,0.00,51.25,743.00,NA
2021-01-01 17:00:00,278.25,362.00,2.05,NA,NA,2.25,0.50,NA,23.38,1.10,2.33,0.02,NA,1.02,0.02,14.73,72.75,0.38,302.50,0.00,0.00,20.00,743.00,NA
2021-01-01 18:00:00,363.75,467.50,1.78,NA,NA,2.50,0.80,NA,17.73,1.70,3.42,0.08,NA,2.12,0.12,13.35,78.00,0.32,237.75,0.00,0.00,17.00,743.00,NA
2021-01-01 19:00:00,387.50,459.50,1.98,NA,NA,2.30,1.15,NA,15.32,2.00,4.78,0.10,NA,3.68,0.20,12.15,82.75,0.35,211.25,0.00,0.00,17.00,743.00,NA
2021-01-01 20:00:00,471.25,520.25,2.15,NA,NA,2.38,0.82,NA,17.42,1.98,4.03,0.02,NA,2.80,0.15,11.77,81.75,0.35,191.00,0.00,0.00,17.00,743.00,NA
2021-01-01 21:00:00,436.00,448.75,2.30,NA,NA,2.33,0.65,NA,17.70,1.68,3.28,0.02,NA,2.00,0.10,11.00,82.25,0.40,196.75,0.00,0.00,17.00,743.00,NA
2021-01-01 22:00:00,390.25,394.00,2.00,NA,NA,2.30,0.32,NA,17.88,1.52,2.92,0.00,NA,1.42,0.10,10.82,83.25,0.30,210.25,0.00,0.00,17.00,743.00,NA
